uniqueID,Lat,Long,BuildCost,ProfitNPV,Industry,ProductGroup,BuildingType,NetStatus,isClosesd,isWon,StreetAddress
840,33.7554,-84.3916,"11,993.50","25,650.93",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
841,33.7554,-84.3916,"11,993.50","3,972.72",Telecommunications,SONET,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
842,33.7554,-84.3916,"11,993.50","18,290.98",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
843,33.7554,-84.3916,"11,993.50","17,270.27",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
844,33.7554,-84.3916,"11,993.50","17,270.27",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
845,33.7554,-84.3916,"11,993.50",0,Media & Content,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
846,33.7554,-84.3916,"11,993.50",0,Media & Content,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
847,33.7554,-84.3916,"11,993.50",0,Media & Content,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
848,33.7554,-84.3916,"11,993.50",0,Media & Content,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
849,33.7554,-84.3916,"11,993.50","29,891.42",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
850,33.8664,-84.4737,"55,827.76","80,285.22",Healthcare,Wavelengths - Metro,Office - Multi Tenant,On Zayo Network,null,null,2727 Paces Ferry Rd SE Atlanta GA 30339
851,33.7338,-84.4257,"18,920.20","123,312.45",Healthcare,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
852,33.7338,-84.4257,"18,920.20","15,885.76",Healthcare,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
853,33.7338,-84.4257,"18,920.20","80,285.22",Healthcare,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
854,33.8664,-84.4737,"55,827.76","15,885.76",Healthcare,Wavelengths - Metro,Office - Multi Tenant,On Zayo Network,null,null,2727 Paces Ferry Rd SE Atlanta GA 30339
855,33.8664,-84.4737,"55,827.76","123,312.45",Healthcare,Dark Fiber - Metro,Office - Multi Tenant,On Zayo Network,null,null,2727 Paces Ferry Rd SE Atlanta GA 30339
856,33.7338,-84.4257,"18,920.20",0,Telecommunications,zColo,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
857,33.9102,-84.4315,"16,159.00","103,859.32",Telecommunications,Dark Fiber - Metro,Office - Multi Tenant,Not on Zayo Network,null,null,5665 New Northside Dr Atlanta GA 30328
858,33.9102,-84.4315,"16,159.00","44,156.49",Telecommunications,Dark Fiber - Metro,Office - Multi Tenant,Not on Zayo Network,null,null,5665 New Northside Dr Atlanta GA 30328
859,33.7338,-84.4257,"18,920.20","122,400.93",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
860,33.8664,-84.4737,"55,827.76","46,651.69",Telecommunications,Dark Fiber - Metro,Office - Multi Tenant,On Zayo Network,null,null,2727 Paces Ferry Rd SE Atlanta GA 30339
861,33.8676,-84.4685,"25,930.72","11,037.87",Telecommunications,IP Services,Office - Multi Tenant,On Zayo Network,null,null,2859 Paces Ferry Rd SE Atlanta GA 30339
862,33.7338,-84.4257,"18,920.20","92,313.10",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
863,33.7338,-84.4257,"18,920.20","103,859.32",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
864,33.8676,-84.4685,"25,930.72","44,156.49",Telecommunications,Dark Fiber - Metro,Office - Multi Tenant,On Zayo Network,null,null,2859 Paces Ferry Rd SE Atlanta GA 30339
865,33.8394,-84.4264,"48,932.08","92,313.10",Telecommunications,Dark Fiber - Metro,Residential - Multi Tenant,Not on Zayo Network,null,null,3078 Greendale Dr NW Atlanta GA 30327
866,33.8676,-84.4685,"25,930.72","46,651.69",Telecommunications,Dark Fiber - Metro,Office - Multi Tenant,On Zayo Network,null,null,2859 Paces Ferry Rd SE Atlanta GA 30339
867,33.7338,-84.4257,"18,920.20","10,445.96",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
868,33.7554,-84.3916,"11,993.50","122,400.93",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
869,33.8671,-84.4704,"33,705.28","31,998.54",Other Industry,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,2829 Overlook Trce Atlanta GA 30324
870,33.8671,-84.4704,"33,705.28","12,525.31",Other Industry,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,2829 Overlook Trce Atlanta GA 30324
871,33.7589,-84.3877,"35,325.28","19,722.95",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
872,33.7838,-84.3924,"42,177.28","30,973.27",Telecommunications,SONET,Studio/Broadcast Center,On Zayo Network,null,null,1060 Techwood Dr NW Atlanta GA 30318
873,33.7834,-84.3924,"42,652.96","45,349.93",Telecommunications,Ethernet,Splice Point,On Zayo Network,null,null,1050 Techwood Dr NW Atlanta GA 30318
874,33.7582,-84.3944,"15,103.90","45,456.15",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,190 Marietta St NW Atlanta GA 30303
875,33.7582,-84.3944,"15,103.90","41,538.11",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,190 Marietta St NW Atlanta GA 30303
876,33.7834,-84.3924,"42,652.96","40,990.93",Telecommunications,Ethernet,Splice Point,On Zayo Network,null,null,1050 Techwood Dr NW Atlanta GA 30318
877,33.7838,-84.3924,"42,177.28","30,973.27",Telecommunications,SONET,Studio/Broadcast Center,On Zayo Network,null,null,1060 Techwood Dr NW Atlanta GA 30318
878,33.7582,-84.3944,"15,103.90","41,538.11",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,190 Marietta St NW Atlanta GA 30303
879,33.7582,-84.3944,"15,103.90","35,775.15",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,190 Marietta St NW Atlanta GA 30303
880,33.7582,-84.3944,"15,103.90","30,334.08",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,190 Marietta St NW Atlanta GA 30303
881,33.6903,-84.6226,"30,337.12","42,010.40",Telecommunications,Ethernet,Earth Station/Satellite Farm/Uplink Facility,On Zayo Network,null,null,7200 Campbellton Rd SW Atlanta GA 30331
882,33.7838,-84.3924,"42,177.28","33,317.34",Telecommunications,Ethernet,Studio/Broadcast Center,On Zayo Network,null,null,1060 Techwood Dr NW Atlanta GA 30318
883,33.7838,-84.3924,"42,177.28","28,430.41",Telecommunications,Ethernet,Studio/Broadcast Center,On Zayo Network,null,null,1060 Techwood Dr NW Atlanta GA 30318
884,33.7838,-84.3924,"42,177.28","24,084.14",Telecommunications,Ethernet,Studio/Broadcast Center,On Zayo Network,null,null,1060 Techwood Dr NW Atlanta GA 30318
885,33.7838,-84.3924,"42,177.28","24,084.14",Telecommunications,Ethernet,Studio/Broadcast Center,On Zayo Network,null,null,1060 Techwood Dr NW Atlanta GA 30318
886,33.7838,-84.3924,"42,177.28","24,084.14",Telecommunications,Ethernet,Studio/Broadcast Center,On Zayo Network,null,null,1060 Techwood Dr NW Atlanta GA 30318
887,33.7834,-84.3924,"42,652.96","33,246.91",Telecommunications,Ethernet,Splice Point,On Zayo Network,null,null,1050 Techwood Dr NW Atlanta GA 30318
888,33.7582,-84.3944,"15,103.90","30,334.08",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,190 Marietta St NW Atlanta GA 30303
889,33.7838,-84.3924,"42,177.28","22,930.64",Telecommunications,Ethernet,Studio/Broadcast Center,On Zayo Network,null,null,1060 Techwood Dr NW Atlanta GA 30318
890,33.7834,-84.3924,"42,652.96","45,349.93",Telecommunications,Ethernet,Splice Point,On Zayo Network,null,null,1050 Techwood Dr NW Atlanta GA 30318
891,33.7834,-84.3924,"42,652.96","50,671.93",Telecommunications,Ethernet,Splice Point,On Zayo Network,null,null,1050 Techwood Dr NW Atlanta GA 30318
892,33.7582,-84.3944,"15,103.90","25,742.17",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,190 Marietta St NW Atlanta GA 30303
893,33.7834,-84.3924,"42,652.96","33,246.91",Telecommunications,Ethernet,Splice Point,On Zayo Network,null,null,1050 Techwood Dr NW Atlanta GA 30318
894,33.7838,-84.3924,"42,177.28","68,612.46",Telecommunications,Wavelengths - Long Haul,Studio/Broadcast Center,On Zayo Network,null,null,1060 Techwood Dr NW Atlanta GA 30318
895,33.7838,-84.3924,"42,177.28","39,035.47",Telecommunications,Ethernet,Studio/Broadcast Center,On Zayo Network,null,null,1060 Techwood Dr NW Atlanta GA 30318
896,33.7582,-84.3944,"15,103.90",0,Telecommunications,Wavelengths - Long Haul,Office - Multi Tenant,On Zayo Network,null,null,190 Marietta St NW Atlanta GA 30303
897,33.6903,-84.6226,"30,337.12","51,691.40",Telecommunications,Ethernet,Earth Station/Satellite Farm/Uplink Facility,On Zayo Network,null,null,7200 Campbellton Rd SW Atlanta GA 30331
898,33.7582,-84.3944,"15,103.90","54,181.85",Telecommunications,Wavelengths - Long Haul,Office - Multi Tenant,On Zayo Network,null,null,190 Marietta St NW Atlanta GA 30303
899,33.7838,-84.3924,"42,177.28","19,229.38",Telecommunications,Ethernet,Studio/Broadcast Center,On Zayo Network,null,null,1060 Techwood Dr NW Atlanta GA 30318
900,33.7838,-84.3924,"42,177.28","17,926.26",Telecommunications,Ethernet,Studio/Broadcast Center,On Zayo Network,null,null,1060 Techwood Dr NW Atlanta GA 30318
901,33.6903,-84.6226,"30,337.12","45,388.24",Telecommunications,Ethernet,Earth Station/Satellite Farm/Uplink Facility,On Zayo Network,null,null,7200 Campbellton Rd SW Atlanta GA 30331
902,33.6903,-84.6226,"30,337.12","45,388.24",Telecommunications,Ethernet,Earth Station/Satellite Farm/Uplink Facility,On Zayo Network,null,null,7200 Campbellton Rd SW Atlanta GA 30331
903,33.7838,-84.3924,"42,177.28","42,998.34",Telecommunications,Ethernet,Studio/Broadcast Center,On Zayo Network,null,null,1060 Techwood Dr NW Atlanta GA 30318
904,33.7838,-84.3924,"42,177.28","39,035.47",Telecommunications,Ethernet,Studio/Broadcast Center,On Zayo Network,null,null,1060 Techwood Dr NW Atlanta GA 30318
905,33.6903,-84.6226,"30,337.12","27,008.66",Telecommunications,Ethernet,Earth Station/Satellite Farm/Uplink Facility,On Zayo Network,null,null,7200 Campbellton Rd SW Atlanta GA 30331
906,33.6903,-84.6226,"30,337.12","33,285.23",Telecommunications,Ethernet,Earth Station/Satellite Farm/Uplink Facility,On Zayo Network,null,null,7200 Campbellton Rd SW Atlanta GA 30331
907,33.6903,-84.6226,"30,337.12","33,285.23",Telecommunications,Ethernet,Earth Station/Satellite Farm/Uplink Facility,On Zayo Network,null,null,7200 Campbellton Rd SW Atlanta GA 30331
908,33.8328,-84.3202,"17,839.00","15,370.78",Finance,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,2855 Briarcliff Rd NE Atlanta GA 30329
909,33.7775,-84.4215,"22,945.84",0,Media & Content,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
910,33.7325,-84.4249,"15,007.00","12,298.19",Professional Services,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,845 Lawton St SW Atlanta GA 30310
911,33.7723,-84.3659,"23,277.70","75,924.36",Telecommunications,IP Services,Office - Multi Tenant,On Zayo Network,null,null,675 Ponce De Leon Ave NE Atlanta GA 30308
912,33.7775,-84.4215,"22,945.84","47,715.19",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
913,33.7775,-84.4215,"22,945.84","28,553.46",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
914,33.847,-84.3685,"12,063.70","16,664.91",Finance,IP Services,Office - Multi Tenant,On Zayo Network,null,null,3344 Peachtree Rd NE Atlanta GA 30326
915,33.7554,-84.3916,"11,993.50","132,119.56",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
916,33.7554,-84.3916,"11,993.50","54,652.86",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
917,33.7554,-84.3916,"11,993.50","264,297.91",Telecommunications,IP Services,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
918,33.7554,-84.3916,"11,993.50","54,821.21",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
919,33.7554,-84.3916,"11,993.50","78,911.87",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
920,33.7723,-84.3659,"23,277.70","177,500.58",Finance,Dark Fiber - Metro,Office - Multi Tenant,On Zayo Network,null,null,675 Ponce De Leon Ave NE Atlanta GA 30308
921,33.7775,-84.4215,"22,945.84","158,259.23",Finance,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
922,33.7775,-84.4215,"22,945.84","29,776.78",Finance,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
923,33.7723,-84.3659,"23,277.70","30,605.83",Finance,Wavelengths - Metro,Office - Multi Tenant,On Zayo Network,null,null,675 Ponce De Leon Ave NE Atlanta GA 30308
924,33.7775,-84.4215,"22,945.84","29,303.06",Professional Services,Ethernet,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
925,33.7849,-84.3832,"11,744.50","125,977.82",Professional Services,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1100 Peachtree St NE Atlanta GA 30309
926,33.7338,-84.4257,"18,920.20","10,112.27",Professional Services,IP Services,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
927,33.7554,-84.3916,"11,993.50",0,Professional Services,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
928,33.7554,-84.3916,"11,993.50","36,677.67",Professional Services,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
929,33.7775,-84.4215,"22,945.84","54,673.11",Professional Services,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
930,33.7554,-84.3916,"11,993.50","54,673.11",Professional Services,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
931,33.7775,-84.4215,"22,945.84","36,677.67",Professional Services,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
932,33.7554,-84.3916,"11,993.50",0,Professional Services,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
933,33.7338,-84.4257,"18,920.20","6,774.07",Professional Services,zColo,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
934,33.7559,-84.3909,"13,325.50","67,649.89",Telecommunications,IP Services,Carrier Hotel,On Zayo Network,null,null,55 Marietta St NW Atlanta GA 30303
935,33.7559,-84.3909,"13,325.50","67,611.57",Telecommunications,IP Services,Carrier Hotel,On Zayo Network,null,null,55 Marietta St NW Atlanta GA 30303
936,33.7559,-84.3909,"13,325.50","257,453.07",IT Infrastructure,IP Services,Carrier Hotel,On Zayo Network,null,null,55 Marietta St NW Atlanta GA 30303
937,33.7559,-84.3909,"13,325.50","54,353.39",IT Infrastructure,IP Services,Carrier Hotel,On Zayo Network,null,null,55 Marietta St NW Atlanta GA 30303
938,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
939,33.7554,-84.3916,"11,993.50","6,567.06",Telecommunications,SONET,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
940,33.7554,-84.3916,"11,993.50","9,400.90",Telecommunications,SONET,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
941,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
942,33.7565,-84.3842,"10,265.80","6,567.06",Telecommunications,SONET,ILEC Central Office,On Zayo Network,null,null,70 Courtland St NE Atlanta GA 30303
943,33.7565,-84.3842,"10,265.80","6,567.06",Telecommunications,SONET,ILEC Central Office,On Zayo Network,null,null,70 Courtland St NE Atlanta GA 30303
944,33.7554,-84.3916,"11,993.50",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
945,33.7554,-84.3916,"11,993.50","6,567.06",Telecommunications,SONET,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
946,33.7986,-84.3273,"25,057.60","24,625.05",Telecommunications,Wavelengths - Metro,Federal Government,Not on Zayo Network,null,null,1600 Clifton Rd NE Atlanta GA 30329
947,33.7986,-84.3273,"25,057.60","124,269.65",Telecommunications,Wavelengths - Metro,Federal Government,Not on Zayo Network,null,null,1600 Clifton Rd NE Atlanta GA 30329
948,33.7554,-84.3916,"11,993.50","124,269.65",Telecommunications,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
949,33.7986,-84.3273,"25,057.60","35,659.03",Telecommunications,Dark Fiber - Metro,Federal Government,Not on Zayo Network,null,null,1600 Clifton Rd NE Atlanta GA 30329
950,33.7986,-84.3273,"25,057.60","35,659.03",Telecommunications,Dark Fiber - Metro,Federal Government,Not on Zayo Network,null,null,1600 Clifton Rd NE Atlanta GA 30329
951,33.7554,-84.3916,"11,993.50","24,625.05",Telecommunications,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
952,33.7554,-84.3916,"11,993.50","35,659.03",Telecommunications,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
953,33.7554,-84.3916,"11,993.50","35,659.03",Telecommunications,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
954,33.7338,-84.4257,"18,920.20","23,128.16",Media & Content,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
955,33.7338,-84.4257,"18,920.20","40,039.45",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
956,33.7338,-84.4257,"18,920.20","44,793.27",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
957,33.7338,-84.4257,"18,920.20","44,966.64",Media & Content,Ethernet,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
958,33.9216,-84.335,"38,694.16","8,576.01",Professional Services,IP Services,Office - Multi Tenant,On Zayo Network,null,null,3 Ravinia Dr Atlanta GA 30346
959,33.9216,-84.335,"38,694.16","10,411.30",Professional Services,IP Services,Office - Multi Tenant,On Zayo Network,null,null,3 Ravinia Dr Atlanta GA 30346
960,33.7582,-84.3944,"15,103.90","18,910.78",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,190 Marietta St NW Atlanta GA 30303
961,33.7582,-84.3944,"15,103.90","23,731.12",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,190 Marietta St NW Atlanta GA 30303
962,33.7582,-84.3944,"15,103.90","23,644.43",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,190 Marietta St NW Atlanta GA 30303
963,33.7582,-84.3944,"15,103.90","23,644.43",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,190 Marietta St NW Atlanta GA 30303
964,33.7582,-84.3944,"15,103.90","23,731.12",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,190 Marietta St NW Atlanta GA 30303
965,33.7582,-84.3944,"15,103.90","18,997.47",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,190 Marietta St NW Atlanta GA 30303
966,33.7582,-84.3944,"15,103.90","23,644.43",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,190 Marietta St NW Atlanta GA 30303
967,33.7582,-84.3944,"15,103.90","23,731.12",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,190 Marietta St NW Atlanta GA 30303
968,33.7559,-84.3858,"12,958.60",0,Media & Content,Wavelengths - Long Haul,Carrier POP,On Zayo Network,null,null,51 Peachtree Center Ave NE Atlanta GA 30303
969,33.8135,-84.3939,"23,852.80","19,540.10",Other Industry,IP Services,Retail: Sm Shopping Mall,Not on Zayo Network,null,null,2140 Peachtree Rd NW Atlanta GA 30309
970,33.7554,-84.3916,"11,993.50","30,762.54",Media & Content,IP Services,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
971,33.7554,-84.3916,"11,993.50","44,357.24",Media & Content,IP Services,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
972,33.7554,-84.3916,"11,993.50","17,266.24",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
973,33.7554,-84.3916,"11,993.50","17,763.08",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
974,33.7554,-84.3916,"11,993.50","17,266.24",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
975,33.7554,-84.3916,"11,993.50","17,266.24",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
976,33.7589,-84.3877,"35,325.28","26,077.15",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
977,33.7589,-84.3877,"35,325.28","35,056.69",Telecommunications,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
978,33.7589,-84.3877,"35,325.28","35,167.87",Telecommunications,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
979,33.7775,-84.4215,"22,945.84","39,153.44",Telecommunications,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
980,33.7775,-84.4215,"22,945.84","35,056.69",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
981,33.7775,-84.4215,"22,945.84","26,077.15",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
982,33.7775,-84.4215,"22,945.84","35,167.87",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,1033 Jefferson St NW Atlanta GA 30318
983,33.7589,-84.3877,"35,325.28","39,153.44",Telecommunications,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,180 Peachtree St NW Atlanta GA 30303
984,33.7569,-84.392,"12,874.60","40,794.06",Media & Content,Wavelengths - Metro,Office - Multi Tenant,On Zayo Network,null,null,101 Marietta St NW Atlanta GA 30303
985,33.7569,-84.392,"12,874.60","31,503.85",Media & Content,Wavelengths - Metro,Office - Multi Tenant,On Zayo Network,null,null,101 Marietta St NW Atlanta GA 30303
986,33.7569,-84.392,"12,874.60","30,554.76",Media & Content,Wavelengths - Metro,Office - Multi Tenant,On Zayo Network,null,null,101 Marietta St NW Atlanta GA 30303
987,33.7569,-84.392,"12,874.60","28,529.90",Media & Content,Wavelengths - Metro,Office - Multi Tenant,On Zayo Network,null,null,101 Marietta St NW Atlanta GA 30303
988,33.7554,-84.3916,"11,993.50","40,794.06",Media & Content,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
989,33.7554,-84.3916,"11,993.50","31,503.85",Media & Content,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
990,33.7554,-84.3916,"11,993.50","30,554.76",Media & Content,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
991,33.7569,-84.392,"12,874.60","20,060.54",Media & Content,Dark Fiber - Metro,Office - Multi Tenant,On Zayo Network,null,null,101 Marietta St NW Atlanta GA 30303
992,33.7569,-84.392,"12,874.60","26,161.38",Media & Content,Dark Fiber - Metro,Office - Multi Tenant,On Zayo Network,null,null,101 Marietta St NW Atlanta GA 30303
993,33.7554,-84.3916,"11,993.50","26,161.38",Media & Content,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
994,33.7554,-84.3916,"11,993.50","28,529.90",Media & Content,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
995,33.7554,-84.3916,"11,993.50","20,060.54",Media & Content,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,56 Marietta St NW Atlanta GA 30303
996,33.756,-84.3872,"13,604.20","37,800.03",Media & Content,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,55 Park Pl NE Atlanta GA 30303
997,33.7338,-84.4257,"18,920.20","65,343.94",Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
998,33.7338,-84.4257,"18,920.20",0,Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
999,33.7338,-84.4257,"18,920.20",0,Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
1000,33.7338,-84.4257,"18,920.20",0,Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
1001,33.7338,-84.4257,"18,920.20","31,804.43",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
1002,33.7338,-84.4257,"18,920.20",0,Telecommunications,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1100 White St SW Atlanta GA 30310
1003,33.7616,-84.3911,"18,401.80","20,602.03",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,250 Williams St NW Atlanta GA 30303
1004,33.734,-84.4211,"28,310.08","13,895.04",Research & Education,IP Services,Middle School,On Zayo Network,null,null,765 Peeples St SW Atlanta GA 30310
1005,33.7548,-84.5136,"17,125.60","13,895.04",Research & Education,IP Services,Elementary School,On Zayo Network,null,null,286 Wilson Mill Rd SW Atlanta GA 30331
