uniqueID,Lat,Long,BuildCost,ProfitNPV,Industry,ProductGroup,BuildingType,NetStatus,isClosesd,isWon,StreetAddress
998,39.6997,-104.9869,"58,054.00","9,038.13",Professional Services,Ethernet,Neutral Data Center,On Zayo Network,null,null,900 S Broadway Denver CO 80209
999,39.7774,-104.9683,"23,515.00","32,443.58",Professional Services,Ethernet,Neutral Data Center,On Zayo Network,null,null,4300 Brighton Blvd Denver CO 80216
1000,39.7477,-104.9896,"21,722.65","9,038.13",Professional Services,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1801 California St Denver CO 80202
1001,39.7477,-104.9896,"21,722.65","7,387.82",Professional Services,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1801 California St Denver CO 80202
1002,39.7446,-104.9859,"16,139.95","24,166.89",Professional Services,IP Services,Office - Single Tenant,Not on Zayo Network,null,null,1776 Lincoln St Denver CO 80203
1003,39.7456,-104.9957,"16,742.05","9,582.85",Media & Content,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1004,39.7456,-104.9957,"16,742.05","13,754.41",Media & Content,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1005,39.7458,-104.9944,"15,631.00","41,752.39",Media & Content,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1500 Champa St Denver CO 80202
1006,39.7456,-104.9957,"16,742.05","13,164.15",Media & Content,IP Services,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1007,39.7456,-104.9957,"16,742.05","41,752.39",Media & Content,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1008,39.7456,-104.9957,"16,742.05",0,Professional Services,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1009,39.7472,-104.9904,"15,586.45","20,879.48",Professional Services,IP Services,Office - Multi Tenant,Build in Progress,null,null,707 17th St Denver CO 80202
1010,39.7472,-104.9904,"15,586.45","14,803.09",Professional Services,IP Services,Office - Multi Tenant,Build in Progress,null,null,707 17th St Denver CO 80202
1011,39.7774,-104.9683,"23,515.00","164,377.13",Energy & Manufacturing,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,4300 Brighton Blvd Denver CO 80216
1012,39.7774,-104.9683,"23,515.00","172,452.69",Energy & Manufacturing,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,4300 Brighton Blvd Denver CO 80216
1013,39.7435,-104.988,"15,371.35","172,452.69",Energy & Manufacturing,Dark Fiber - Metro,Office - Multi Tenant,On Zayo Network,null,null,370 17th St Denver CO 80202
1014,39.7435,-104.988,"15,371.35","164,377.13",Energy & Manufacturing,Dark Fiber - Metro,Office - Multi Tenant,On Zayo Network,null,null,370 17th St Denver CO 80202
1015,39.7453,-104.9907,"19,023.55","13,042.15",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,600 17th St Denver CO 80202
1016,39.7774,-104.9683,"23,515.00","13,418.00",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,4300 Brighton Blvd Denver CO 80216
1017,39.7453,-104.9907,"19,023.55","13,042.15",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,600 17th St Denver CO 80202
1018,39.7456,-104.9957,"16,742.05","29,988.17",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1019,39.7452,-104.9793,"16,004.50","36,642.41",Finance,Ethernet,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1020,39.7456,-104.9957,"16,742.05","82,138.01",IT Infrastructure,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1021,39.7477,-104.9896,"21,722.65","68,565.18",IT Infrastructure,IP Services,Office - Multi Tenant,On Zayo Network,null,null,1801 California St Denver CO 80202
1022,39.7477,-104.9896,"21,722.65","72,505.51",IT Infrastructure,IP Services,Office - Multi Tenant,On Zayo Network,null,null,1801 California St Denver CO 80202
1023,39.745,-105.0121,"16,661.95","124,257.64",Other Industry,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,501 Wazee St Denver CO 80204
1024,39.7539,-104.9979,"29,330.20","73,959.51",IT Infrastructure,IP Services,Office - Multi Tenant,On Zayo Network,null,null,1621 18th St Denver CO 80202
1025,39.7456,-104.9957,"16,742.05",0,IT Infrastructure,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1026,39.6774,-104.9169,"27,924.55","65,677.63",Media & Content,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,6116 E Warren Ave Denver CO 80222
1027,39.6774,-104.9169,"27,924.55","20,168.25",Media & Content,Wavelengths - Metro,Office - Multi Tenant,On Zayo Network,null,null,6116 E Warren Ave Denver CO 80222
1028,39.7456,-104.9957,"16,742.05",0,Professional Services,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1029,39.6482,-105.0676,"128,274.70","59,881.53",Research & Education,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,3800 S Pierce St Denver CO 80235
1030,39.6482,-105.0676,"128,274.70","59,881.53",Research & Education,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,3800 S Pierce St Denver CO 80235
1031,39.6482,-105.0676,"128,274.70","59,881.53",Research & Education,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,3800 S Pierce St Denver CO 80235
1032,39.7456,-104.9957,"16,742.05","12,420.68",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1033,39.7456,-104.9957,"16,742.05","32,325.26",Telecommunications,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1034,39.7456,-104.9957,"16,742.05","73,809.09",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1035,39.7524,-105.0027,"13,948.90","23,037.75",Energy,IP Services,Office - Multi Tenant,On Zayo Network,null,null,1550 Wewatta St Denver CO 80202
1036,39.7524,-105.0027,"13,948.90","16,140.11",Energy,IP Services,Office - Multi Tenant,On Zayo Network,null,null,1550 Wewatta St Denver CO 80202
1037,39.7524,-105.0027,"13,948.90","14,224.04",Energy,IP Services,Office - Multi Tenant,On Zayo Network,null,null,1550 Wewatta St Denver CO 80202
1038,39.7452,-104.9793,"16,004.50","32,126.78",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1039,39.7452,-104.9793,"16,004.50","36,967.28",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1040,39.7452,-104.9793,"16,004.50","43,208.74",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1041,39.7452,-104.9793,"16,004.50","55,787.74",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1042,39.7452,-104.9793,"16,004.50","60,200.75",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1043,39.7491,-104.9932,"18,957.85","16,178.43",IT Infrastructure,IP Services,Office - Multi Tenant,On Zayo Network,null,null,1001 17th St Denver CO 80202
1044,39.6997,-104.9869,"58,054.00","456,403.27",IT Infrastructure,IP Services,Neutral Data Center,On Zayo Network,null,null,900 S Broadway Denver CO 80209
1045,39.6997,-104.9869,"58,054.00","295,329.45",IT Infrastructure,IP Services,Neutral Data Center,On Zayo Network,null,null,900 S Broadway Denver CO 80209
1046,39.6997,-104.9869,"58,054.00","422,171.41",IT Infrastructure,IP Services,Neutral Data Center,On Zayo Network,null,null,900 S Broadway Denver CO 80209
1047,39.6997,-104.9869,"58,054.00","456,403.27",IT Infrastructure,IP Services,Neutral Data Center,On Zayo Network,null,null,900 S Broadway Denver CO 80209
1048,39.6997,-104.9869,"58,054.00","295,329.45",IT Infrastructure,IP Services,Neutral Data Center,On Zayo Network,null,null,900 S Broadway Denver CO 80209
1049,39.7422,-104.9869,"19,788.10","16,905.17",Telecommunications,IP Services,Office - Multi Tenant,On Zayo Network,null,null,1600 Broadway Denver CO 80202
1050,39.7456,-104.9957,"16,742.05","50,395.41",Energy & Manufacturing,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1051,39.7458,-104.9944,"15,631.00","65,491.88",Energy & Manufacturing,IP Services,Neutral Data Center,On Zayo Network,null,null,1500 Champa St Denver CO 80202
1052,39.7456,-104.9957,"16,742.05",0,Energy & Manufacturing,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1053,39.7456,-104.9957,"16,742.05",0,Energy & Manufacturing,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1054,39.7456,-104.9957,"16,742.05","50,395.41",Energy & Manufacturing,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1055,39.7456,-104.9957,"16,742.05","50,395.41",Energy & Manufacturing,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1056,39.7458,-104.9944,"15,631.00",0,Energy & Manufacturing,zColo,Neutral Data Center,On Zayo Network,null,null,1500 Champa St Denver CO 80202
1057,39.7458,-104.9944,"15,631.00","50,395.41",Energy & Manufacturing,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1500 Champa St Denver CO 80202
1058,39.7458,-104.9944,"15,631.00",0,Energy & Manufacturing,zColo,Neutral Data Center,On Zayo Network,null,null,1500 Champa St Denver CO 80202
1059,39.7458,-104.9944,"15,631.00","50,395.41",Energy & Manufacturing,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1500 Champa St Denver CO 80202
1060,39.7458,-104.9944,"15,631.00",0,Energy & Manufacturing,zColo,Neutral Data Center,On Zayo Network,null,null,1500 Champa St Denver CO 80202
1061,39.7458,-104.9944,"15,631.00","50,395.41",Energy & Manufacturing,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1500 Champa St Denver CO 80202
1062,39.7458,-104.9944,"15,631.00",0,Energy & Manufacturing,zColo,Neutral Data Center,On Zayo Network,null,null,1500 Champa St Denver CO 80202
1063,39.7452,-104.9793,"16,004.50","13,890.12",Healthcare,IP Services,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1064,39.7452,-104.9793,"16,004.50","52,153.08",Healthcare,IP Services,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1065,39.7452,-104.9793,"16,004.50","76,880.94",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1066,39.7456,-104.9957,"16,742.05","57,954.12",Telecommunications,IP Services,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1067,39.7452,-104.9793,"16,004.50","52,153.08",Telecommunications,IP Services,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1068,39.7452,-104.9793,"16,004.50","88,479.38",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1069,39.7456,-104.9957,"16,742.05","93,995.01",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1070,39.7456,-104.9957,"16,742.05","99,823.31",Telecommunications,IP Services,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1071,39.7456,-104.9957,"16,742.05","53,026.49",Telecommunications,IP Services,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1072,39.7452,-104.9793,"16,004.50","52,153.08",Telecommunications,IP Services,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1073,39.7452,-104.9793,"16,004.50","33,219.17",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1074,39.7774,-104.9683,"23,515.00","23,207.08",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,4300 Brighton Blvd Denver CO 80216
1075,39.7774,-104.9683,"23,515.00","12,240.04",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,4300 Brighton Blvd Denver CO 80216
1076,39.7491,-104.9932,"18,957.85","23,207.08",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1001 17th St Denver CO 80202
1077,39.7491,-104.9932,"18,957.85","12,240.04",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1001 17th St Denver CO 80202
1078,39.7477,-104.9896,"21,722.65","19,013.03",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1801 California St Denver CO 80202
1079,39.7477,-104.9896,"21,722.65","21,189.70",Telecommunications,Ethernet,Office - Multi Tenant,On Zayo Network,null,null,1801 California St Denver CO 80202
1080,39.7456,-104.9957,"16,742.05","57,954.12",Research & Education,IP Services,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1081,39.7456,-104.9957,"16,742.05","15,439.89",Research & Education,IP Services,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1082,39.7525,-104.9998,"30,189.40","12,046.41",Finance,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,1660 17th St Denver CO 80202
1083,39.7508,-105,"26,560.15","20,053.16",Finance,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,1530 16th St Denver CO 80202
1084,39.7524,-105.0027,"13,948.90","73,959.51",Other Industry,IP Services,Office - Multi Tenant,On Zayo Network,null,null,1550 Wewatta St Denver CO 80202
1085,39.7524,-105.0027,"13,948.90","16,140.11",Other Industry,IP Services,Office - Multi Tenant,On Zayo Network,null,null,1550 Wewatta St Denver CO 80202
1086,39.6334,-104.896,"21,935.05","38,790.52",Healthcare,IP Services,Office - Multi Tenant,On Zayo Network,null,null,8055 E Tufts Ave Denver CO 80237
1087,39.6334,-104.896,"21,935.05","41,748.32",Healthcare,IP Services,Office - Multi Tenant,On Zayo Network,null,null,8055 E Tufts Ave Denver CO 80237
1088,39.6334,-104.896,"21,935.05","51,205.97",Healthcare,IP Services,Office - Multi Tenant,On Zayo Network,null,null,8055 E Tufts Ave Denver CO 80237
1089,39.6334,-104.896,"21,935.05","65,769.42",Healthcare,IP Services,Office - Multi Tenant,On Zayo Network,null,null,8055 E Tufts Ave Denver CO 80237
1090,39.7458,-104.9944,"15,631.00","15,861.56",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,1500 Champa St Denver CO 80202
1091,39.7456,-104.9957,"16,742.05","21,224.95",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1092,39.7379,-104.9796,"23,277.40","21,224.95",Telecommunications,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,1350 N Pearl St Denver CO 80203
1093,39.7456,-104.9957,"16,742.05",0,Media & Content,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1094,39.7456,-104.9957,"16,742.05","4,963.17",Media & Content,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1095,39.7456,-104.9957,"16,742.05","50,395.41",Media & Content,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1096,39.7456,-104.9957,"16,742.05","115,065.83",Media & Content,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1097,39.7456,-104.9957,"16,742.05","115,065.83",Media & Content,Dark Fiber - Metro,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1098,39.7456,-104.9957,"16,742.05","5,251.50",Media & Content,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1099,39.7458,-104.9944,"15,631.00","50,395.41",Media & Content,Dark Fiber - Metro,Neutral Data Center,On Zayo Network,null,null,1500 Champa St Denver CO 80202
1100,39.7452,-104.9793,"16,004.50","31,857.11",Media & Content,Ethernet,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1101,39.7456,-104.9957,"16,742.05","6,600.56",Media & Content,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1102,39.7456,-104.9957,"16,742.05","65,491.88",Media & Content,IP Services,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1103,39.7452,-104.9793,"16,004.50","4,980.69",Media & Content,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1104,39.7452,-104.9793,"16,004.50","5,392.22",Media & Content,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1105,39.7452,-104.9793,"16,004.50","52,929.00",Media & Content,IP Services,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1106,39.7452,-104.9793,"16,004.50","5,392.22",Media & Content,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1107,39.7452,-104.9793,"16,004.50","5,680.41",Media & Content,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1108,39.7458,-104.9944,"15,631.00",0,IT Infrastructure,Wavelengths - Long Haul,Neutral Data Center,On Zayo Network,null,null,1500 Champa St Denver CO 80202
1109,39.7456,-104.9957,"16,742.05",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1110,39.7456,-104.9957,"16,742.05",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1111,39.7456,-104.9957,"16,742.05",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1112,39.7456,-104.9957,"16,742.05",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1113,39.7456,-104.9957,"16,742.05",0,Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1114,39.7452,-104.9793,"16,004.50","78,009.73",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1115,39.6802,-104.9368,"21,075.55","85,748.56",Healthcare,IP Services,Office - Multi Tenant,On Zayo Network,null,null,2000 S Colorado Blvd/Tower I Denver CO 80222
1116,39.6802,-104.9368,"21,075.55","19,289.44",Healthcare,IP Services,Office - Multi Tenant,On Zayo Network,null,null,2000 S Colorado Blvd/Tower I Denver CO 80222
1117,39.749,-105,"15,034.30","11,372.16",Other Industry,IP Services,Local/State Government,On Zayo Network,null,null,1445 Market St Denver CO 80202
1118,39.7533,-105.0034,"18,680.65","55,348.43",Other Industry,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,1900 16th St Denver CO 80202
1119,39.7452,-104.9793,"16,004.50","6,986.22",Research & Education,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1120,39.7774,-104.9683,"23,515.00","38,118.18",IT Infrastructure,Ethernet,Neutral Data Center,On Zayo Network,null,null,4300 Brighton Blvd Denver CO 80216
1121,39.7774,-104.9683,"23,515.00","16,477.66",IT Infrastructure,IP Services,Neutral Data Center,On Zayo Network,null,null,4300 Brighton Blvd Denver CO 80216
1122,39.7774,-104.9683,"23,515.00","75,118.06",IT Infrastructure,IP Services,Neutral Data Center,On Zayo Network,null,null,4300 Brighton Blvd Denver CO 80216
1123,39.7489,-104.9954,"19,916.35","70,634.40",Finance,IP Services,Office - Multi Tenant,On Zayo Network,null,null,1200 17th St Denver CO 80202
1124,39.7489,-104.9954,"19,916.35","49,388.21",Finance,IP Services,Office - Multi Tenant,On Zayo Network,null,null,1200 17th St Denver CO 80202
1125,39.7489,-104.9954,"19,916.35","60,253.13",Finance,IP Services,Office - Multi Tenant,On Zayo Network,null,null,1200 17th St Denver CO 80202
1126,39.7452,-104.9793,"16,004.50","5,741.28",Telecommunications,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,639 E 18th Ave Denver CO 80203
1127,39.7774,-104.9683,"23,515.00","20,594.07",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,4300 Brighton Blvd Denver CO 80216
1128,39.7458,-104.9944,"15,631.00","20,122.40",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,1500 Champa St Denver CO 80202
1129,39.7774,-104.9683,"23,515.00","19,365.63",Telecommunications,Ethernet,Neutral Data Center,On Zayo Network,null,null,4300 Brighton Blvd Denver CO 80216
1130,39.7456,-104.9957,"16,742.05","11,776.31",Telecommunications,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1131,39.7456,-104.9957,"16,742.05","4,844.93",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1132,39.7456,-104.9957,"16,742.05","11,517.58",Telecommunications,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1133,39.7456,-104.9957,"16,742.05","20,122.40",Telecommunications,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1134,39.7456,-104.9957,"16,742.05","44,232.87",Professional Services,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1135,39.7456,-104.9957,"16,742.05","58,289.90",Professional Services,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1136,39.7456,-104.9957,"16,742.05","58,289.90",Professional Services,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1137,39.7456,-104.9957,"16,742.05",0,Professional Services,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1138,39.7456,-104.9957,"16,742.05",0,Professional Services,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1139,39.7456,-104.9957,"16,742.05",0,Professional Services,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1140,39.7774,-104.9683,"23,515.00","38,118.18",Professional Services,Ethernet,Neutral Data Center,On Zayo Network,null,null,4300 Brighton Blvd Denver CO 80216
1141,39.7774,-104.9683,"23,515.00","37,858.12",Professional Services,Ethernet,Neutral Data Center,On Zayo Network,null,null,4300 Brighton Blvd Denver CO 80216
1142,39.7774,-104.9683,"23,515.00",0,Professional Services,Ethernet,Neutral Data Center,On Zayo Network,null,null,4300 Brighton Blvd Denver CO 80216
1143,39.7774,-104.9683,"23,515.00","37,988.15",Professional Services,Ethernet,Neutral Data Center,On Zayo Network,null,null,4300 Brighton Blvd Denver CO 80216
1144,39.7456,-104.9957,"16,742.05","13,695.92",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1145,39.7456,-104.9957,"16,742.05","8,169.07",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1146,39.7141,-105.1098,"16,649.80","51,477.10",Telecommunications,Ethernet,Office - Multi Tenant,Build in Progress,null,null,111 S Kipling St Denver CO 80226
1147,39.7141,-105.1098,"16,649.80","56,230.92",Telecommunications,Ethernet,Office - Multi Tenant,Build in Progress,null,null,111 S Kipling St Denver CO 80226
1148,39.7774,-104.9683,"23,515.00","8,523.37",Other Industry,Ethernet,Neutral Data Center,On Zayo Network,null,null,4300 Brighton Blvd Denver CO 80216
1149,39.7452,-104.9962,"19,092.40",0,Media & Content,Wavelengths - Long Haul,Carrier POP,On Zayo Network,null,null,1425 Champa St Denver CO 80202
1150,39.7452,-104.9962,"19,092.40","20,168.25",Media & Content,Wavelengths - Metro,Carrier POP,On Zayo Network,null,null,1425 Champa St Denver CO 80202
1151,39.7456,-104.9957,"16,742.05","27,181.62",Government,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1152,39.7456,-104.9957,"16,742.05","28,891.17",Government,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1153,39.7456,-104.9957,"16,742.05","38,118.18",Government,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1154,39.7515,-105.0022,"17,642.50","103,524.51",Other Industry,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,1515 Wynkoop St Denver CO 80202
1155,39.7515,-105.0022,"17,642.50","158,196.47",Other Industry,Ethernet,Office - Multi Tenant,Not on Zayo Network,null,null,1515 Wynkoop St Denver CO 80202
1156,39.7456,-104.9957,"16,742.05","20,373.60",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1157,39.7456,-104.9957,"16,742.05","18,775.74",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1158,39.7456,-104.9957,"16,742.05","24,942.41",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1159,39.7456,-104.9957,"16,742.05","20,373.60",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1160,39.7456,-104.9957,"16,742.05","35,437.21",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1161,39.7456,-104.9957,"16,742.05","20,373.60",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1162,39.7456,-104.9957,"16,742.05","35,437.21",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1163,39.7456,-104.9957,"16,742.05","33,839.35",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1164,39.7456,-104.9957,"16,742.05","16,987.73",Telecommunications,Wavelengths - Metro,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1165,39.7774,-104.9683,"23,515.00","16,987.73",Telecommunications,Wavelengths - Metro,Neutral Data Center,On Zayo Network,null,null,4300 Brighton Blvd Denver CO 80216
1166,39.7456,-104.9957,"16,742.05","20,680.69",Telecommunications,Ethernet,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1167,39.7544,-104.9857,"27,107.35","59,008.35",Telecommunications,IP Services,Neutral Data Center,Not on Zayo Network,null,null,2347 Curtis St Denver CO 80205
1168,39.7456,-104.9957,"16,742.05","50,621.89",Telecommunications,Wavelengths - Long Haul,Carrier Hotel,On Zayo Network,null,null,910 15th St Denver CO 80202
1169,39.7419,-104.9863,"15,154.90","51,259.85",Professional Services,IP Services,Retail - Single Tenant,Not on Zayo Network,null,null,26 E 16th Ave Denver CO 80202
1170,39.7419,-104.9863,"15,154.90","13,747.27",Professional Services,IP Services,Retail - Single Tenant,Not on Zayo Network,null,null,26 E 16th Ave Denver CO 80202
1171,39.7419,-104.9863,"15,154.90","30,013.66",Professional Services,IP Services,Retail - Single Tenant,Not on Zayo Network,null,null,26 E 16th Ave Denver CO 80202
1172,39.7491,-104.9989,"17,814.40","20,257.31",Other Industry,IP Services,Office - Multi Tenant,Not on Zayo Network,null,null,1520 Market St Denver CO 80202
